employee_id,employee_name,age,salary,company_name,department,city,joining_date,email
3984.0,Employee_3984,30.0,60000.0,NextGen,Sales,Hyderabad,2021-07-20,employee3984@company.com
3985.0,Employee_3985,22.0,50738.498789346246,Unknown,Marketing,Bangalore,2020-05-15,employee3985@company.com
3986.0,Employee_3986,40.0,45000.0,CloudNine,Finance,Mumbai,2022-03-12,employee3986@company.com
3987.0,Employee_3987,35.0,30000.0,TechNova,HR,Mumbai,2020-05-15,employee3987@company.com
3988.0,Employee_3988,25.0,45000.0,Unknown,Sales,Unknown,2019-01-10,employee3988@company.com
3989.0,Employee_3989,35.0,60000.0,CloudNine,Sales,Mumbai,2021-07-20,employee3989@company.com
3990.0,Employee_3990,22.0,100000.0,Unknown,IT,Pune,2021-07-20,employee3990@company.com
3991.0,Employee_3991,35.0,60000.0,CloudNine,Marketing,Mumbai,2020-05-15,employee3991@company.com
3993.0,Employee_3993,40.0,60000.0,CloudNine,Finance,Hyderabad,,employee3993@company.com
3995.0,Employee_3995,40.0,100000.0,DataWorks,Unknown,Chennai,2019-01-10,employee3995@company.com
3996.0,Employee_3996,45.0,45000.0,Unknown,Unknown,Hyderabad,2020-05-15,employee3996@company.com
3998.0,Employee_3998,30.0,30000.0,DataWorks,Unknown,Hyderabad,2022-03-12,employee3998@company.com
3999.0,Employee_3999,35.0,30000.0,Unknown,Unknown,Bangalore,2022-03-12,employee3999@company.com
4001.0,Employee_4001,35.0,45000.0,Unknown,IT,Bangalore,,employee4001@company.com
4002.0,Employee_4002,30.0,100000.0,InnoSoft,Unknown,Unknown,2020-05-15,employee4002@company.com
4003.0,Employee_4003,40.0,30000.0,InnoSoft,Unknown,Pune,,employee4003@company.com
4004.0,Employee_4004,30.0,60000.0,CloudNine,Sales,Hyderabad,,employee4004@company.com
4006.0,Employee_4006,40.0,80000.0,TechNova,IT,Pune,,employee4006@company.com
4007.0,Employee_4007,35.0,60000.0,Unknown,Sales,Hyderabad,2022-03-12,invalid_email
4009.0,Employee_4009,30.0,30000.0,Unknown,IT,Bangalore,2019-01-10,employee4009@company.com
4010.0,Employee_4010,35.0,100000.0,TechNova,HR,Mumbai,2019-01-10,employee4010@company.com
4011.0,Employee_4011,30.0,100000.0,NextGen,Sales,Mumbai,,employee4011@company.com
4013.0,Employee_4013,22.0,100000.0,InnoSoft,IT,Delhi,2020-05-15,employee4013@company.com
4014.0,Employee_4014,35.0,30000.0,CloudNine,HR,Delhi,,employee4014@company.com
4015.0,Employee_4015,22.0,60000.0,Unknown,Unknown,Pune,2022-03-12,invalid_email
4018.0,Employee_4018,40.0,-5000.0,DataWorks,Sales,Hyderabad,2022-03-12,invalid_email
4020.0,Employee_4020,30.0,60000.0,Unknown,Unknown,Unknown,2020-05-15,employee4020@company.com
4021.0,Employee_4021,35.0,30000.0,CloudNine,IT,Delhi,,employee4021@company.com
4022.0,Employee_4022,25.0,50738.498789346246,Unknown,Unknown,Mumbai,2021-07-20,employee4022@company.com
4023.0,Employee_4023,22.0,45000.0,Unknown,Unknown,Unknown,,employee4023@company.com
4027.0,Employee_4027,25.0,60000.0,Unknown,IT,Unknown,2020-05-15,employee4027@company.com
4028.0,Employee_4028,22.0,-5000.0,Unknown,Marketing,Hyderabad,,employee4028@company.com
4030.0,Employee_4030,22.0,-5000.0,NextGen,Marketing,Bangalore,2020-05-15,employee4030@company.com
4031.0,Employee_4031,30.0,50738.498789346246,DataWorks,Sales,Hyderabad,,employee4031@company.com
4032.0,Employee_4032,35.0,100000.0,Unknown,IT,Unknown,,invalid_email
4033.0,Employee_4033,30.0,-5000.0,Unknown,HR,Unknown,2022-03-12,employee4033@company.com
4037.0,Employee_4037,22.0,80000.0,InnoSoft,IT,Unknown,2021-07-20,employee4037@company.com
4039.0,Employee_4039,40.0,60000.0,Unknown,IT,Hyderabad,2022-03-12,employee4039@company.com
4040.0,Employee_4040,35.0,50738.498789346246,CloudNine,IT,Pune,2022-03-12,employee4040@company.com
4041.0,Employee_4041,22.0,-5000.0,InnoSoft,Marketing,Pune,2019-01-10,employee4041@company.com
4042.0,Employee_4042,22.0,-5000.0,DataWorks,Finance,Hyderabad,,employee4042@company.com
4043.0,Employee_4043,40.0,45000.0,Unknown,Marketing,Delhi,2022-03-12,employee4043@company.com
4044.0,Employee_4044,35.0,80000.0,CloudNine,IT,Chennai,,invalid_email
4045.0,Employee_4045,40.0,50738.498789346246,Unknown,Finance,Chennai,2021-07-20,employee4045@company.com
4047.0,Employee_4047,30.0,45000.0,CloudNine,Unknown,Bangalore,2020-05-15,employee4047@company.com
4048.0,Employee_4048,40.0,50738.498789346246,InnoSoft,Unknown,Pune,,employee4048@company.com
4049.0,Employee_4049,35.0,80000.0,Unknown,Sales,Delhi,,employee4049@company.com
4050.0,Employee_4050,45.0,-5000.0,Unknown,Unknown,Unknown,2019-01-10,employee4050@company.com
4051.0,Employee_4051,25.0,80000.0,Unknown,Finance,Mumbai,,employee4051@company.com
4052.0,Employee_4052,40.0,-5000.0,Unknown,Unknown,Mumbai,2020-05-15,employee4052@company.com
4053.0,Employee_4053,40.0,45000.0,Unknown,Unknown,Unknown,,employee4053@company.com
4055.0,Employee_4055,45.0,60000.0,DataWorks,Sales,Unknown,2022-03-12,employee4055@company.com
4057.0,Employee_4057,22.0,30000.0,TechNova,Marketing,Pune,,employee4057@company.com
4058.0,Employee_4058,40.0,50738.498789346246,Unknown,Finance,Bangalore,2020-05-15,employee4058@company.com
4059.0,Employee_4059,35.0,100000.0,InnoSoft,Unknown,Bangalore,2022-03-12,employee4059@company.com
4060.0,Employee_4060,25.0,50738.498789346246,Unknown,Unknown,Mumbai,2019-01-10,invalid_email
,Employee_4061,25.0,45000.0,Unknown,Unknown,Chennai,,employee4061@company.com
4062.0,Employee_4062,35.0,30000.0,Unknown,Finance,Chennai,,employee4062@company.com
4063.0,Employee_4063,30.0,50738.498789346246,Unknown,Unknown,Delhi,2021-07-20,employee4063@company.com
4066.0,Employee_4066,45.0,80000.0,DataWorks,Unknown,Unknown,,employee4066@company.com
4068.0,Employee_4068,22.0,50738.498789346246,NextGen,Unknown,Chennai,2019-01-10,employee4068@company.com
4069.0,Employee_4069,25.0,30000.0,CloudNine,IT,Pune,2021-07-20,employee4069@company.com
4070.0,Employee_4070,25.0,30000.0,NextGen,Unknown,Delhi,2019-01-10,employee4070@company.com
4071.0,Employee_4071,30.0,50738.498789346246,Unknown,Finance,Unknown,2020-05-15,employee4071@company.com
4074.0,Employee_4074,25.0,50738.498789346246,InnoSoft,Finance,Delhi,2020-05-15,employee4074@company.com
4076.0,Employee_4076,22.0,100000.0,CloudNine,Unknown,Unknown,2022-03-12,employee4076@company.com
4077.0,Employee_4077,35.0,100000.0,InnoSoft,Unknown,Hyderabad,2022-03-12,invalid_email
4079.0,Employee_4079,22.0,-5000.0,Unknown,Unknown,Mumbai,2022-03-12,invalid_email
4080.0,Employee_4080,22.0,100000.0,Unknown,Sales,Unknown,,employee4080@company.com
4081.0,Employee_4081,35.0,45000.0,TechNova,Marketing,Mumbai,,employee4081@company.com
4083.0,Employee_4083,30.0,100000.0,CloudNine,Finance,Mumbai,,employee4083@company.com
4084.0,Employee_4084,45.0,80000.0,DataWorks,Marketing,Bangalore,2022-03-12,employee4084@company.com
4086.0,Employee_4086,22.0,45000.0,DataWorks,Finance,Bangalore,,employee4086@company.com
4088.0,Employee_4088,40.0,60000.0,InnoSoft,Finance,Unknown,2020-05-15,employee4088@company.com
4089.0,Employee_4089,22.0,80000.0,Unknown,Unknown,Chennai,,employee4089@company.com
4090.0,Employee_4090,25.0,80000.0,NextGen,Finance,Bangalore,,employee4090@company.com
4091.0,Employee_4091,45.0,30000.0,InnoSoft,Finance,Delhi,2022-03-12,employee4091@company.com
4092.0,Employee_4092,22.0,50738.498789346246,Unknown,Finance,Delhi,2022-03-12,employee4092@company.com
4093.0,Employee_4093,35.0,45000.0,InnoSoft,Marketing,Unknown,2020-05-15,employee4093@company.com
4094.0,Employee_4094,45.0,50738.498789346246,CloudNine,HR,Delhi,2022-03-12,employee4094@company.com
4095.0,Employee_4095,35.0,80000.0,Unknown,HR,Bangalore,2021-07-20,employee4095@company.com
4097.0,Employee_4097,35.0,60000.0,TechNova,HR,Unknown,2019-01-10,employee4097@company.com
4098.0,Employee_4098,35.0,50738.498789346246,TechNova,Unknown,Delhi,,employee4098@company.com
4099.0,Employee_4099,25.0,45000.0,DataWorks,Unknown,Unknown,,employee4099@company.com
4102.0,Employee_4102,45.0,60000.0,DataWorks,Unknown,Bangalore,2019-01-10,employee4102@company.com
4103.0,Employee_4103,35.0,80000.0,NextGen,Unknown,Bangalore,2022-03-12,employee4103@company.com
4105.0,Employee_4105,30.0,100000.0,NextGen,HR,Mumbai,2020-05-15,employee4105@company.com
4108.0,Employee_4108,22.0,45000.0,DataWorks,IT,Unknown,2022-03-12,employee4108@company.com
4111.0,Employee_4111,30.0,100000.0,NextGen,Finance,Pune,,invalid_email
4112.0,Employee_4112,30.0,-5000.0,CloudNine,Marketing,Bangalore,2020-05-15,employee4112@company.com
4113.0,Employee_4113,35.0,50738.498789346246,CloudNine,Finance,Delhi,,employee4113@company.com
4114.0,Employee_4114,40.0,100000.0,DataWorks,Sales,Chennai,2019-01-10,employee4114@company.com
4115.0,Employee_4115,40.0,80000.0,DataWorks,Marketing,Hyderabad,2020-05-15,invalid_email
4116.0,Employee_4116,22.0,30000.0,InnoSoft,Unknown,Pune,2019-01-10,employee4116@company.com
4117.0,Employee_4117,35.0,80000.0,Unknown,Marketing,Delhi,,employee4117@company.com
,Employee_4120,25.0,30000.0,NextGen,IT,Chennai,,employee4120@company.com
4121.0,Employee_4121,22.0,50738.498789346246,CloudNine,HR,Bangalore,2022-03-12,employee4121@company.com
4123.0,Employee_4123,40.0,30000.0,CloudNine,Marketing,Mumbai,,employee4123@company.com
4127.0,Employee_4127,45.0,45000.0,NextGen,Sales,Mumbai,,employee4127@company.com
4128.0,Employee_4128,25.0,100000.0,InnoSoft,Marketing,Chennai,,employee4128@company.com
4131.0,Employee_4131,30.0,45000.0,TechNova,Sales,Unknown,2021-07-20,employee4131@company.com
4132.0,Employee_4132,40.0,45000.0,DataWorks,Unknown,Delhi,2021-07-20,employee4132@company.com
4133.0,Employee_4133,25.0,45000.0,Unknown,IT,Hyderabad,2022-03-12,invalid_email
4134.0,Employee_4134,22.0,100000.0,NextGen,IT,Delhi,2021-07-20,employee4134@company.com
4137.0,Employee_4137,22.0,-5000.0,InnoSoft,Unknown,Unknown,,employee4137@company.com
4139.0,Employee_4139,35.0,45000.0,InnoSoft,Finance,Bangalore,,employee4139@company.com
4140.0,Employee_4140,22.0,30000.0,Unknown,HR,Hyderabad,2021-07-20,employee4140@company.com
4142.0,Employee_4142,22.0,30000.0,InnoSoft,Unknown,Chennai,,employee4142@company.com
4143.0,Employee_4143,25.0,60000.0,NextGen,IT,Unknown,,employee4143@company.com
4144.0,Employee_4144,25.0,45000.0,CloudNine,Unknown,Hyderabad,2019-01-10,employee4144@company.com
4145.0,Employee_4145,35.0,-5000.0,NextGen,Marketing,Unknown,2019-01-10,employee4145@company.com
4147.0,Employee_4147,30.0,-5000.0,Unknown,Unknown,Hyderabad,2019-01-10,employee4147@company.com
4149.0,Employee_4149,45.0,45000.0,InnoSoft,IT,Chennai,2019-01-10,employee4149@company.com
4152.0,Employee_4152,30.0,80000.0,Unknown,Unknown,Bangalore,,invalid_email
4154.0,Employee_4154,25.0,100000.0,CloudNine,IT,Pune,,invalid_email
4155.0,Employee_4155,35.0,-5000.0,Unknown,Sales,Delhi,2020-05-15,invalid_email
4157.0,Employee_4157,40.0,-5000.0,Unknown,Finance,Unknown,,employee4157@company.com
4158.0,Employee_4158,25.0,-5000.0,TechNova,Sales,Unknown,,employee4158@company.com
4159.0,Employee_4159,22.0,60000.0,DataWorks,IT,Hyderabad,2020-05-15,invalid_email
4163.0,Employee_4163,35.0,60000.0,CloudNine,Sales,Hyderabad,2021-07-20,employee4163@company.com
4165.0,Employee_4165,30.0,50738.498789346246,CloudNine,Finance,Hyderabad,2022-03-12,employee4165@company.com
4167.0,Employee_4167,40.0,45000.0,Unknown,Sales,Mumbai,2021-07-20,employee4167@company.com
4170.0,Employee_4170,40.0,80000.0,InnoSoft,Sales,Unknown,2019-01-10,employee4170@company.com
4173.0,Employee_4173,22.0,-5000.0,InnoSoft,Finance,Bangalore,2021-07-20,employee4173@company.com
4176.0,Employee_4176,30.0,45000.0,TechNova,Unknown,Bangalore,2021-07-20,employee4176@company.com
4177.0,Employee_4177,30.0,60000.0,Unknown,Unknown,Unknown,,invalid_email
4179.0,Employee_4179,22.0,60000.0,Unknown,HR,Mumbai,,employee4179@company.com
4180.0,Employee_4180,35.0,-5000.0,TechNova,HR,Pune,,employee4180@company.com
4182.0,Employee_4182,25.0,45000.0,NextGen,Finance,Chennai,,employee4182@company.com
4183.0,Employee_4183,25.0,60000.0,Unknown,IT,Unknown,,employee4183@company.com
4184.0,Employee_4184,35.0,50738.498789346246,Unknown,Unknown,Unknown,,employee4184@company.com
4185.0,Employee_4185,40.0,30000.0,Unknown,HR,Pune,2019-01-10,employee4185@company.com
4186.0,Employee_4186,35.0,80000.0,NextGen,Sales,Pune,,employee4186@company.com
4189.0,Employee_4189,45.0,-5000.0,InnoSoft,Marketing,Delhi,,employee4189@company.com
4190.0,Employee_4190,30.0,45000.0,Unknown,Unknown,Unknown,,employee4190@company.com
4191.0,Employee_4191,30.0,45000.0,Unknown,Finance,Delhi,2021-07-20,employee4191@company.com
4193.0,Employee_4193,35.0,100000.0,Unknown,Sales,Bangalore,,employee4193@company.com
4196.0,Employee_4196,45.0,45000.0,TechNova,Unknown,Delhi,,employee4196@company.com
4197.0,Employee_4197,25.0,60000.0,Unknown,Unknown,Bangalore,2022-03-12,employee4197@company.com
4200.0,Employee_4200,40.0,60000.0,Unknown,Marketing,Chennai,2021-07-20,employee4200@company.com
4203.0,Employee_4203,40.0,45000.0,DataWorks,Finance,Unknown,2021-07-20,employee4203@company.com
4206.0,Employee_4206,40.0,45000.0,CloudNine,Marketing,Delhi,,employee4206@company.com
4207.0,Employee_4207,22.0,45000.0,InnoSoft,IT,Bangalore,2020-05-15,employee4207@company.com
4210.0,Employee_4210,22.0,80000.0,TechNova,HR,Unknown,2022-03-12,employee4210@company.com
4213.0,Employee_4213,35.0,-5000.0,Unknown,Sales,Unknown,,employee4213@company.com
4214.0,Employee_4214,40.0,-5000.0,CloudNine,HR,Unknown,2021-07-20,employee4214@company.com
4215.0,Employee_4215,22.0,60000.0,Unknown,Unknown,Hyderabad,,employee4215@company.com
4216.0,Employee_4216,22.0,80000.0,CloudNine,Unknown,Unknown,2019-01-10,employee4216@company.com
4217.0,Employee_4217,25.0,45000.0,InnoSoft,Finance,Chennai,2020-05-15,employee4217@company.com
4219.0,Employee_4219,40.0,45000.0,TechNova,IT,Unknown,,employee4219@company.com
4220.0,Employee_4220,22.0,60000.0,NextGen,Unknown,Delhi,,employee4220@company.com
4221.0,Employee_4221,25.0,50738.498789346246,CloudNine,Unknown,Hyderabad,,employee4221@company.com
4226.0,Employee_4226,40.0,30000.0,CloudNine,Finance,Pune,,employee4226@company.com
4227.0,Employee_4227,22.0,100000.0,Unknown,Sales,Chennai,2020-05-15,employee4227@company.com
4228.0,Employee_4228,35.0,100000.0,NextGen,IT,Unknown,,employee4228@company.com
4230.0,Employee_4230,30.0,50738.498789346246,InnoSoft,Marketing,Chennai,2022-03-12,employee4230@company.com
4231.0,Employee_4231,22.0,30000.0,TechNova,Unknown,Unknown,2019-01-10,employee4231@company.com
4232.0,Employee_4232,40.0,-5000.0,CloudNine,Unknown,Mumbai,2021-07-20,employee4232@company.com
4233.0,Employee_4233,25.0,60000.0,CloudNine,HR,Mumbai,2022-03-12,employee4233@company.com
4234.0,Employee_4234,35.0,80000.0,CloudNine,HR,Mumbai,,employee4234@company.com
4235.0,Employee_4235,35.0,80000.0,InnoSoft,Marketing,Chennai,2020-05-15,employee4235@company.com
4237.0,Employee_4237,45.0,60000.0,Unknown,Marketing,Delhi,2020-05-15,employee4237@company.com
4239.0,Employee_4239,30.0,50738.498789346246,Unknown,Unknown,Unknown,2019-01-10,employee4239@company.com
4242.0,Employee_4242,40.0,-5000.0,InnoSoft,Unknown,Delhi,,employee4242@company.com
4243.0,Employee_4243,30.0,80000.0,InnoSoft,HR,Unknown,2022-03-12,employee4243@company.com
4244.0,Employee_4244,45.0,100000.0,CloudNine,Unknown,Chennai,,employee4244@company.com
4246.0,Employee_4246,35.0,60000.0,Unknown,Marketing,Chennai,,employee4246@company.com
4247.0,Employee_4247,40.0,30000.0,Unknown,Finance,Delhi,2022-03-12,employee4247@company.com
4249.0,Employee_4249,22.0,45000.0,CloudNine,Unknown,Hyderabad,2021-07-20,employee4249@company.com
4253.0,Employee_4253,40.0,30000.0,DataWorks,IT,Unknown,2020-05-15,employee4253@company.com
4254.0,Employee_4254,22.0,60000.0,TechNova,IT,Bangalore,2022-03-12,employee4254@company.com
4258.0,Employee_4258,40.0,-5000.0,Unknown,IT,Mumbai,2019-01-10,invalid_email
4261.0,Employee_4261,22.0,80000.0,TechNova,Finance,Chennai,2020-05-15,employee4261@company.com
4262.0,Employee_4262,40.0,50738.498789346246,CloudNine,Sales,Delhi,,employee4262@company.com
4263.0,Employee_4263,30.0,80000.0,TechNova,HR,Unknown,2019-01-10,employee4263@company.com
4265.0,Employee_4265,25.0,45000.0,NextGen,HR,Delhi,,employee4265@company.com
4266.0,Employee_4266,25.0,45000.0,InnoSoft,Marketing,Unknown,2021-07-20,employee4266@company.com
4267.0,Employee_4267,40.0,50738.498789346246,TechNova,Unknown,Delhi,2020-05-15,employee4267@company.com
4268.0,Employee_4268,45.0,50738.498789346246,NextGen,Unknown,Mumbai,2022-03-12,employee4268@company.com
4271.0,Employee_4271,22.0,45000.0,DataWorks,Sales,Hyderabad,2022-03-12,employee4271@company.com
4272.0,Employee_4272,40.0,50738.498789346246,Unknown,IT,Chennai,2021-07-20,employee4272@company.com
4273.0,Employee_4273,22.0,45000.0,TechNova,Unknown,Unknown,,employee4273@company.com
4276.0,Employee_4276,35.0,30000.0,InnoSoft,HR,Mumbai,2022-03-12,employee4276@company.com
4278.0,Employee_4278,22.0,45000.0,NextGen,Sales,Unknown,2022-03-12,employee4278@company.com
4279.0,Employee_4279,30.0,45000.0,DataWorks,Unknown,Unknown,2021-07-20,employee4279@company.com
4281.0,Employee_4281,30.0,50738.498789346246,CloudNine,HR,Bangalore,2019-01-10,employee4281@company.com
4282.0,Employee_4282,45.0,45000.0,TechNova,Sales,Hyderabad,2019-01-10,invalid_email
4284.0,Employee_4284,25.0,-5000.0,Unknown,IT,Delhi,2019-01-10,employee4284@company.com
4287.0,Employee_4287,45.0,-5000.0,TechNova,Sales,Bangalore,2022-03-12,employee4287@company.com
4288.0,Employee_4288,30.0,80000.0,DataWorks,Unknown,Bangalore,,employee4288@company.com
4289.0,Employee_4289,30.0,-5000.0,DataWorks,Finance,Unknown,,employee4289@company.com
4290.0,Employee_4290,25.0,60000.0,DataWorks,Sales,Mumbai,2020-05-15,invalid_email
4291.0,Employee_4291,45.0,-5000.0,DataWorks,Finance,Unknown,2022-03-12,employee4291@company.com
4293.0,Employee_4293,30.0,50738.498789346246,DataWorks,Finance,Unknown,,employee4293@company.com
4295.0,Employee_4295,35.0,60000.0,Unknown,Finance,Pune,,invalid_email
4296.0,Employee_4296,30.0,80000.0,CloudNine,Unknown,Hyderabad,2021-07-20,employee4296@company.com
4300.0,Employee_4300,40.0,100000.0,Unknown,Finance,Unknown,2022-03-12,employee4300@company.com
4301.0,Employee_4301,25.0,80000.0,CloudNine,HR,Delhi,,employee4301@company.com
4304.0,Employee_4304,30.0,80000.0,InnoSoft,Unknown,Unknown,2022-03-12,employee4304@company.com
4305.0,Employee_4305,45.0,30000.0,Unknown,Unknown,Delhi,2021-07-20,employee4305@company.com
4306.0,Employee_4306,22.0,30000.0,DataWorks,Finance,Hyderabad,2021-07-20,employee4306@company.com
4307.0,Employee_4307,45.0,-5000.0,DataWorks,Marketing,Bangalore,2019-01-10,employee4307@company.com
4308.0,Employee_4308,35.0,45000.0,DataWorks,Unknown,Unknown,,employee4308@company.com
4309.0,Employee_4309,22.0,100000.0,Unknown,Unknown,Hyderabad,,invalid_email
4310.0,Employee_4310,25.0,30000.0,NextGen,Marketing,Mumbai,2021-07-20,employee4310@company.com
4311.0,Employee_4311,45.0,50738.498789346246,CloudNine,Sales,Hyderabad,,employee4311@company.com
4312.0,Employee_4312,35.0,45000.0,CloudNine,Sales,Unknown,2019-01-10,employee4312@company.com
4313.0,Employee_4313,25.0,50738.498789346246,Unknown,Marketing,Mumbai,,employee4313@company.com
4315.0,Employee_4315,35.0,100000.0,TechNova,IT,Pune,2021-07-20,employee4315@company.com
4316.0,Employee_4316,40.0,30000.0,TechNova,Sales,Delhi,,employee4316@company.com
4319.0,Employee_4319,35.0,100000.0,DataWorks,Finance,Unknown,,invalid_email
4321.0,Employee_4321,40.0,100000.0,Unknown,IT,Bangalore,2021-07-20,employee4321@company.com
4325.0,Employee_4325,40.0,60000.0,NextGen,Sales,Bangalore,2021-07-20,employee4325@company.com
4326.0,Employee_4326,40.0,80000.0,Unknown,Sales,Delhi,,employee4326@company.com
4327.0,Employee_4327,45.0,60000.0,Unknown,Marketing,Unknown,2021-07-20,employee4327@company.com
4328.0,Employee_4328,30.0,50738.498789346246,CloudNine,Unknown,Mumbai,,employee4328@company.com
4330.0,Employee_4330,30.0,45000.0,Unknown,Unknown,Bangalore,2021-07-20,employee4330@company.com
4331.0,Employee_4331,22.0,45000.0,CloudNine,HR,Delhi,2022-03-12,employee4331@company.com
4335.0,Employee_4335,45.0,-5000.0,Unknown,Marketing,Unknown,,employee4335@company.com
4336.0,Employee_4336,25.0,-5000.0,Unknown,HR,Unknown,,employee4336@company.com
4337.0,Employee_4337,40.0,100000.0,DataWorks,HR,Unknown,2020-05-15,employee4337@company.com
4338.0,Employee_4338,40.0,80000.0,DataWorks,HR,Chennai,,employee4338@company.com
4339.0,Employee_4339,25.0,50738.498789346246,NextGen,Marketing,Unknown,2021-07-20,employee4339@company.com
4340.0,Employee_4340,22.0,45000.0,DataWorks,IT,Pune,,employee4340@company.com
4341.0,Employee_4341,22.0,-5000.0,DataWorks,Marketing,Hyderabad,,employee4341@company.com
4343.0,Employee_4343,30.0,50738.498789346246,NextGen,Sales,Unknown,2022-03-12,employee4343@company.com
4345.0,Employee_4345,22.0,80000.0,TechNova,Unknown,Pune,,employee4345@company.com
4346.0,Employee_4346,30.0,100000.0,TechNova,Sales,Chennai,2021-07-20,employee4346@company.com
4347.0,Employee_4347,40.0,100000.0,Unknown,Unknown,Unknown,2021-07-20,employee4347@company.com
4349.0,Employee_4349,40.0,45000.0,DataWorks,Sales,Delhi,2019-01-10,employee4349@company.com
4352.0,Employee_4352,25.0,60000.0,CloudNine,HR,Bangalore,2019-01-10,employee4352@company.com
4353.0,Employee_4353,40.0,45000.0,Unknown,IT,Bangalore,2022-03-12,employee4353@company.com
4354.0,Employee_4354,30.0,45000.0,InnoSoft,Marketing,Pune,2022-03-12,employee4354@company.com
4356.0,Employee_4356,22.0,50738.498789346246,InnoSoft,Marketing,Unknown,,invalid_email
4357.0,Employee_4357,22.0,30000.0,DataWorks,Unknown,Unknown,,employee4357@company.com
4359.0,Employee_4359,35.0,-5000.0,InnoSoft,HR,Hyderabad,,employee4359@company.com
4360.0,Employee_4360,35.0,30000.0,Unknown,Unknown,Hyderabad,2021-07-20,employee4360@company.com
4361.0,Employee_4361,25.0,-5000.0,Unknown,Marketing,Hyderabad,2022-03-12,employee4361@company.com
4362.0,Employee_4362,35.0,45000.0,Unknown,IT,Delhi,2019-01-10,employee4362@company.com
4364.0,Employee_4364,22.0,45000.0,Unknown,IT,Chennai,2019-01-10,employee4364@company.com
4365.0,Employee_4365,40.0,100000.0,NextGen,IT,Hyderabad,2019-01-10,invalid_email
4366.0,Employee_4366,45.0,50738.498789346246,InnoSoft,HR,Unknown,2020-05-15,employee4366@company.com
,Employee_4367,45.0,50738.498789346246,DataWorks,HR,Unknown,,employee4367@company.com
,Employee_4368,40.0,30000.0,CloudNine,Unknown,Chennai,2020-05-15,employee4368@company.com
4369.0,Employee_4369,30.0,30000.0,Unknown,Marketing,Mumbai,,employee4369@company.com
4370.0,Employee_4370,30.0,60000.0,Unknown,Unknown,Bangalore,,employee4370@company.com
4371.0,Employee_4371,35.0,50738.498789346246,Unknown,Sales,Unknown,2019-01-10,employee4371@company.com
4374.0,Employee_4374,45.0,50738.498789346246,DataWorks,Unknown,Pune,,employee4374@company.com
4375.0,Employee_4375,25.0,80000.0,NextGen,HR,Unknown,2021-07-20,employee4375@company.com
4376.0,Employee_4376,40.0,50738.498789346246,DataWorks,IT,Unknown,2021-07-20,employee4376@company.com
4377.0,Employee_4377,45.0,-5000.0,InnoSoft,Unknown,Hyderabad,,employee4377@company.com
4380.0,Employee_4380,30.0,80000.0,TechNova,Unknown,Bangalore,,employee4380@company.com
4381.0,Employee_4381,25.0,30000.0,NextGen,Marketing,Mumbai,,employee4381@company.com
4382.0,Employee_4382,35.0,80000.0,Unknown,IT,Pune,,employee4382@company.com
4383.0,Employee_4383,25.0,50738.498789346246,CloudNine,IT,Mumbai,,employee4383@company.com
4384.0,Employee_4384,30.0,100000.0,TechNova,Finance,Unknown,2022-03-12,employee4384@company.com
4385.0,Employee_4385,25.0,60000.0,Unknown,Sales,Unknown,2020-05-15,employee4385@company.com
4386.0,Employee_4386,25.0,30000.0,NextGen,Finance,Unknown,,employee4386@company.com
4387.0,Employee_4387,40.0,80000.0,TechNova,Marketing,Unknown,2020-05-15,employee4387@company.com
4388.0,Employee_4388,25.0,100000.0,Unknown,HR,Bangalore,2019-01-10,employee4388@company.com
4389.0,Employee_4389,35.0,60000.0,CloudNine,HR,Unknown,,employee4389@company.com
4390.0,Employee_4390,30.0,60000.0,TechNova,IT,Unknown,2021-07-20,employee4390@company.com
4393.0,Employee_4393,45.0,50738.498789346246,NextGen,Finance,Delhi,,employee4393@company.com
4395.0,Employee_4395,22.0,50738.498789346246,CloudNine,Finance,Unknown,,employee4395@company.com
4396.0,Employee_4396,25.0,100000.0,TechNova,Sales,Unknown,,employee4396@company.com
4397.0,Employee_4397,22.0,45000.0,Unknown,IT,Delhi,,employee4397@company.com
4400.0,Employee_4400,40.0,80000.0,NextGen,IT,Pune,2020-05-15,employee4400@company.com
4401.0,Employee_4401,35.0,60000.0,Unknown,Finance,Pune,2022-03-12,employee4401@company.com
4402.0,Employee_4402,30.0,100000.0,InnoSoft,IT,Unknown,,employee4402@company.com
4403.0,Employee_4403,22.0,-5000.0,InnoSoft,Sales,Chennai,,employee4403@company.com
4404.0,Employee_4404,22.0,60000.0,DataWorks,Marketing,Unknown,,employee4404@company.com
4405.0,Employee_4405,40.0,45000.0,TechNova,HR,Chennai,2020-05-15,employee4405@company.com
4408.0,Employee_4408,45.0,80000.0,Unknown,Finance,Unknown,2020-05-15,employee4408@company.com
4409.0,Employee_4409,25.0,80000.0,NextGen,Marketing,Unknown,2019-01-10,employee4409@company.com
4411.0,Employee_4411,25.0,30000.0,Unknown,Unknown,Pune,2019-01-10,employee4411@company.com
4413.0,Employee_4413,22.0,30000.0,Unknown,Sales,Pune,,employee4413@company.com
4414.0,Employee_4414,25.0,45000.0,InnoSoft,Unknown,Delhi,2021-07-20,employee4414@company.com
4415.0,Employee_4415,40.0,-5000.0,NextGen,Unknown,Pune,2019-01-10,invalid_email
4417.0,Employee_4417,40.0,-5000.0,Unknown,HR,Unknown,2020-05-15,employee4417@company.com
