employee_id,employee_name,age,salary,company_name,department,city,joining_date,email.
4293.0,Employee_4293,30.0,,DataWorks,Finance,,,employee4293@company.com
4294.0,Employee_4294,-1.0,-5000.0,CloudNine,Sales,Hyderabad,2021-07-20,employee4294@company.com
4295.0,Employee_4295,35.0,60000.0,,Finance,Pune,,invalid_email
4296.0,Employee_4296,30.0,80000.0,CloudNine,,Hyderabad,2021-07-20,employee4296@company.com
4297.0,Employee_4297,-1.0,60000.0,DataWorks,Sales,Bangalore,2021-07-20,employee4297@company.com
4298.0,Employee_4298,150.0,80000.0,InnoSoft,,Chennai,,employee4298@company.com
4299.0,Employee_4299,-1.0,100000.0,TechNova,IT,,2019-01-10,employee4299@company.com
4300.0,Employee_4300,40.0,100000.0,,Finance,,2022-03-12,employee4300@company.com
4301.0,Employee_4301,25.0,80000.0,CloudNine,HR,Delhi,,employee4301@company.com
4302.0,Employee_4302,-1.0,30000.0,InnoSoft,Finance,Hyderabad,invalid_date,employee4302@company.com
4303.0,Employee_4303,-1.0,80000.0,CloudNine,Finance,Mumbai,2022-03-12,employee4303@company.com
4304.0,Employee_4304,30.0,80000.0,InnoSoft,,,2022-03-12,employee4304@company.com
4305.0,Employee_4305,45.0,30000.0,,,Delhi,2021-07-20,employee4305@company.com
4306.0,Employee_4306,22.0,30000.0,DataWorks,Finance,Hyderabad,2021-07-20,employee4306@company.com
4307.0,Employee_4307,45.0,-5000.0,DataWorks,Marketing,Bangalore,2019-01-10,employee4307@company.com
4308.0,Employee_4308,35.0,45000.0,DataWorks,,,,employee4308@company.com
4309.0,Employee_4309,22.0,100000.0,,,Hyderabad,,invalid_email
4310.0,Employee_4310,25.0,30000.0,NextGen,Marketing,Mumbai,2021-07-20,employee4310@company.com
4311.0,Employee_4311,45.0,,CloudNine,Sales,Hyderabad,,employee4311@company.com
4312.0,Employee_4312,35.0,45000.0,CloudNine,Sales,,2019-01-10,employee4312@company.com
4313.0,Employee_4313,25.0,,,Marketing,Mumbai,invalid_date,employee4313@company.com
4314.0,Employee_4314,150.0,100000.0,DataWorks,,Mumbai,2019-01-10,invalid_email
4315.0,Employee_4315,35.0,100000.0,TechNova,IT,Pune,2021-07-20,employee4315@company.com
4316.0,Employee_4316,40.0,30000.0,TechNova,Sales,Delhi,,employee4316@company.com
4317.0,Employee_4317,,45000.0,CloudNine,Sales,Mumbai,2020-05-15,employee4317@company.com
4318.0,Employee_4318,150.0,100000.0,,Marketing,Bangalore,,employee4318@company.com
4319.0,Employee_4319,35.0,100000.0,DataWorks,Finance,,invalid_date,invalid_email
4320.0,Employee_4320,,80000.0,InnoSoft,,Chennai,,employee4320@company.com
4321.0,Employee_4321,40.0,100000.0,,IT,Bangalore,2021-07-20,employee4321@company.com
4322.0,Employee_4322,-1.0,60000.0,InnoSoft,,,2021-07-20,employee4322@company.com
4323.0,Employee_4323,150.0,45000.0,,,Bangalore,,employee4323@company.com
4324.0,Employee_4324,-1.0,100000.0,,,Hyderabad,invalid_date,invalid_email
4325.0,Employee_4325,40.0,60000.0,NextGen,Sales,Bangalore,2021-07-20,employee4325@company.com
4326.0,Employee_4326,40.0,80000.0,,Sales,Delhi,,employee4326@company.com
4327.0,Employee_4327,45.0,60000.0,,Marketing,,2021-07-20,employee4327@company.com
4328.0,Employee_4328,30.0,,CloudNine,,Mumbai,,employee4328@company.com
4329.0,Employee_4329,,80000.0,CloudNine,,Pune,2019-01-10,employee4329@company.com
4330.0,Employee_4330,30.0,45000.0,,,Bangalore,2021-07-20,employee4330@company.com
4331.0,Employee_4331,22.0,45000.0,CloudNine,HR,Delhi,2022-03-12,employee4331@company.com
4332.0,Employee_4332,,,,IT,Delhi,invalid_date,employee4332@company.com
4333.0,Employee_4333,150.0,60000.0,CloudNine,Sales,Delhi,2019-01-10,employee4333@company.com
4334.0,Employee_4334,,,,Finance,,,employee4334@company.com
4335.0,Employee_4335,45.0,-5000.0,,Marketing,,invalid_date,employee4335@company.com
4336.0,Employee_4336,25.0,-5000.0,,HR,,,employee4336@company.com
4337.0,Employee_4337,40.0,100000.0,DataWorks,HR,,2020-05-15,employee4337@company.com
4338.0,Employee_4338,40.0,80000.0,DataWorks,HR,Chennai,,employee4338@company.com
4339.0,Employee_4339,25.0,,NextGen,Marketing,,2021-07-20,employee4339@company.com
4340.0,Employee_4340,22.0,45000.0,DataWorks,IT,Pune,invalid_date,employee4340@company.com
4341.0,Employee_4341,22.0,-5000.0,DataWorks,Marketing,Hyderabad,,employee4341@company.com
4342.0,Employee_4342,150.0,60000.0,TechNova,Sales,Pune,,employee4342@company.com
4343.0,Employee_4343,30.0,,NextGen,Sales,,2022-03-12,employee4343@company.com
4344.0,Employee_4344,-1.0,,NextGen,,Mumbai,,employee4344@company.com
4345.0,Employee_4345,22.0,80000.0,TechNova,,Pune,,employee4345@company.com
4346.0,Employee_4346,30.0,100000.0,TechNova,Sales,Chennai,2021-07-20,employee4346@company.com
4347.0,Employee_4347,40.0,100000.0,,,,2021-07-20,employee4347@company.com
4348.0,Employee_4348,-1.0,30000.0,,HR,Hyderabad,invalid_date,employee4348@company.com
4349.0,Employee_4349,40.0,45000.0,DataWorks,Sales,Delhi,2019-01-10,employee4349@company.com
4350.0,Employee_4350,-1.0,,,,Hyderabad,2019-01-10,employee4350@company.com
4351.0,,30.0,45000.0,TechNova,Marketing,,2021-07-20,employee4351@company.com
4352.0,Employee_4352,25.0,60000.0,CloudNine,HR,Bangalore,2019-01-10,employee4352@company.com
4353.0,Employee_4353,40.0,45000.0,,IT,Bangalore,2022-03-12,employee4353@company.com
4354.0,Employee_4354,30.0,45000.0,InnoSoft,Marketing,Pune,2022-03-12,employee4354@company.com
4355.0,,30.0,60000.0,CloudNine,Finance,Hyderabad,2021-07-20,employee4355@company.com
4356.0,Employee_4356,22.0,,InnoSoft,Marketing,,,invalid_email
4357.0,Employee_4357,22.0,30000.0,DataWorks,,,invalid_date,employee4357@company.com
4358.0,,-1.0,30000.0,,IT,Bangalore,2019-01-10,employee4358@company.com
4359.0,Employee_4359,35.0,-5000.0,InnoSoft,HR,Hyderabad,,employee4359@company.com
4360.0,Employee_4360,35.0,30000.0,,,Hyderabad,2021-07-20,employee4360@company.com
4361.0,Employee_4361,25.0,-5000.0,,Marketing,Hyderabad,2022-03-12,employee4361@company.com
4362.0,Employee_4362,35.0,45000.0,,IT,Delhi,2019-01-10,employee4362@company.com
4363.0,Employee_4363,,,NextGen,,Hyderabad,,employee4363@company.com
4364.0,Employee_4364,22.0,45000.0,,IT,Chennai,2019-01-10,employee4364@company.com
4365.0,Employee_4365,40.0,100000.0,NextGen,IT,Hyderabad,2019-01-10,invalid_email
4366.0,Employee_4366,45.0,,InnoSoft,HR,,2020-05-15,employee4366@company.com
,Employee_4367,45.0,,DataWorks,HR,,,employee4367@company.com
,Employee_4368,40.0,30000.0,CloudNine,,Chennai,2020-05-15,employee4368@company.com
4369.0,Employee_4369,30.0,30000.0,,Marketing,Mumbai,,employee4369@company.com
4370.0,Employee_4370,30.0,60000.0,,,Bangalore,invalid_date,employee4370@company.com
4371.0,Employee_4371,35.0,,,Sales,,2019-01-10,employee4371@company.com
4372.0,Employee_4372,,100000.0,TechNova,Marketing,,invalid_date,employee4372@company.com
4373.0,Employee_4373,-1.0,,InnoSoft,,Delhi,2019-01-10,employee4373@company.com
4374.0,Employee_4374,45.0,,DataWorks,,Pune,,employee4374@company.com
4375.0,Employee_4375,25.0,80000.0,NextGen,HR,,2021-07-20,employee4375@company.com
4376.0,Employee_4376,40.0,,DataWorks,IT,,2021-07-20,employee4376@company.com
4377.0,Employee_4377,45.0,-5000.0,InnoSoft,,Hyderabad,invalid_date,employee4377@company.com
4378.0,Employee_4378,-1.0,-5000.0,CloudNine,,Hyderabad,2019-01-10,employee4378@company.com
4379.0,Employee_4379,-1.0,100000.0,,Finance,,2020-05-15,employee4379@company.com
4380.0,Employee_4380,30.0,80000.0,TechNova,,Bangalore,,employee4380@company.com
4381.0,Employee_4381,25.0,30000.0,NextGen,Marketing,Mumbai,,employee4381@company.com
4382.0,Employee_4382,35.0,80000.0,,IT,Pune,invalid_date,employee4382@company.com
4383.0,Employee_4383,25.0,,CloudNine,IT,Mumbai,,employee4383@company.com
4384.0,Employee_4384,30.0,100000.0,TechNova,Finance,,2022-03-12,employee4384@company.com
4385.0,Employee_4385,25.0,60000.0,,Sales,,2020-05-15,employee4385@company.com
4386.0,Employee_4386,25.0,30000.0,NextGen,Finance,,,employee4386@company.com
4387.0,Employee_4387,40.0,80000.0,TechNova,Marketing,,2020-05-15,employee4387@company.com
4388.0,Employee_4388,25.0,100000.0,,HR,Bangalore,2019-01-10,employee4388@company.com
4389.0,Employee_4389,35.0,60000.0,CloudNine,HR,,,employee4389@company.com
4390.0,Employee_4390,30.0,60000.0,TechNova,IT,,2021-07-20,employee4390@company.com
4391.0,Employee_4391,150.0,80000.0,,Marketing,Delhi,2021-07-20,employee4391@company.com
4392.0,Employee_4392,-1.0,,CloudNine,Finance,,2021-07-20,employee4392@company.com
4393.0,Employee_4393,45.0,,NextGen,Finance,Delhi,invalid_date,employee4393@company.com
4394.0,Employee_4394,-1.0,-5000.0,TechNova,HR,Hyderabad,2020-05-15,employee4394@company.com
4395.0,Employee_4395,22.0,,CloudNine,Finance,,,employee4395@company.com
4396.0,Employee_4396,25.0,100000.0,TechNova,Sales,,invalid_date,employee4396@company.com
4397.0,Employee_4397,22.0,45000.0,,IT,Delhi,,employee4397@company.com
4398.0,,,100000.0,InnoSoft,Sales,,2021-07-20,employee4398@company.com
4399.0,Employee_4399,,,InnoSoft,IT,Bangalore,invalid_date,employee4399@company.com
4400.0,Employee_4400,40.0,80000.0,NextGen,IT,Pune,2020-05-15,employee4400@company.com
4401.0,Employee_4401,35.0,60000.0,,Finance,Pune,2022-03-12,employee4401@company.com
4402.0,Employee_4402,30.0,100000.0,InnoSoft,IT,,,employee4402@company.com
4403.0,Employee_4403,22.0,-5000.0,InnoSoft,Sales,Chennai,,employee4403@company.com
4404.0,Employee_4404,22.0,60000.0,DataWorks,Marketing,,,employee4404@company.com
4405.0,Employee_4405,40.0,45000.0,TechNova,HR,Chennai,2020-05-15,employee4405@company.com
4406.0,Employee_4406,150.0,,TechNova,IT,Hyderabad,2022-03-12,employee4406@company.com
4407.0,Employee_4407,-1.0,45000.0,TechNova,Sales,Chennai,invalid_date,invalid_email
4408.0,Employee_4408,45.0,80000.0,,Finance,,2020-05-15,employee4408@company.com
4409.0,Employee_4409,25.0,80000.0,NextGen,Marketing,,2019-01-10,employee4409@company.com
4410.0,Employee_4410,,100000.0,,Finance,Delhi,,employee4410@company.com
4411.0,Employee_4411,25.0,30000.0,,,Pune,2019-01-10,employee4411@company.com
4412.0,Employee_4412,-1.0,60000.0,NextGen,HR,Hyderabad,2021-07-20,employee4412@company.com
4413.0,Employee_4413,22.0,30000.0,,Sales,Pune,invalid_date,employee4413@company.com
4414.0,Employee_4414,25.0,45000.0,InnoSoft,,Delhi,2021-07-20,employee4414@company.com
4415.0,Employee_4415,40.0,-5000.0,NextGen,,Pune,2019-01-10,invalid_email
4416.0,,35.0,60000.0,CloudNine,Finance,,2019-01-10,employee4416@company.com
4417.0,Employee_4417,40.0,-5000.0,,HR,,2020-05-15,employee4417@company.com
4418.0,Employee_4418,40.0,80000.0,InnoSoft,IT,Bangalore,2019-01-10,employee4418@company.com
4419.0,Employee_4419,,100000.0,,,Bangalore,2020-05-15,employee4419@company.com
4420.0,,25.0,-5000.0,CloudNine,HR,Chennai,2020-05-15,employee4420@company.com
4421.0,Employee_4421,45.0,-5000.0,DataWorks,Marketing,Mumbai,,employee4421@company.com
4422.0,Employee_4422,35.0,100000.0,NextGen,,Pune,2019-01-10,employee4422@company.com
4423.0,Employee_4423,,45000.0,DataWorks,HR,Pune,2021-07-20,employee4423@company.com
4424.0,Employee_4424,22.0,45000.0,InnoSoft,Finance,Pune,2022-03-12,employee4424@company.com
4425.0,Employee_4425,45.0,80000.0,DataWorks,,Pune,invalid_date,employee4425@company.com
4426.0,Employee_4426,35.0,45000.0,,HR,,2022-03-12,employee4426@company.com
4427.0,Employee_4427,45.0,100000.0,,IT,Hyderabad,2022-03-12,employee4427@company.com
4428.0,Employee_4428,-1.0,,NextGen,IT,Hyderabad,,employee4428@company.com
4429.0,Employee_4429,45.0,45000.0,,,Chennai,invalid_date,employee4429@company.com
4430.0,Employee_4430,25.0,,,IT,Chennai,2020-05-15,employee4430@company.com
4431.0,Employee_4431,25.0,60000.0,TechNova,Finance,Mumbai,,invalid_email
4432.0,Employee_4432,,100000.0,NextGen,HR,Pune,2021-07-20,employee4432@company.com
4433.0,Employee_4433,25.0,-5000.0,InnoSoft,,Mumbai,2019-01-10,employee4433@company.com
4434.0,Employee_4434,150.0,,DataWorks,,Chennai,2022-03-12,employee4434@company.com
4435.0,Employee_4435,,80000.0,DataWorks,Sales,Chennai,invalid_date,invalid_email
4436.0,Employee_4436,25.0,45000.0,,Marketing,,,employee4436@company.com
4437.0,Employee_4437,,60000.0,DataWorks,,Pune,2021-07-20,employee4437@company.com
4438.0,Employee_4438,22.0,30000.0,TechNova,HR,Mumbai,invalid_date,employee4438@company.com
4439.0,Employee_4439,,-5000.0,NextGen,,Bangalore,2020-05-15,employee4439@company.com
4440.0,Employee_4440,22.0,,InnoSoft,HR,Chennai,2022-03-12,employee4440@company.com
4441.0,Employee_4441,35.0,-5000.0,InnoSoft,IT,Bangalore,2021-07-20,employee4441@company.com
4442.0,Employee_4442,40.0,45000.0,InnoSoft,Sales,,2022-03-12,employee4442@company.com
4443.0,Employee_4443,22.0,60000.0,,HR,Delhi,,employee4443@company.com
4444.0,Employee_4444,150.0,80000.0,,,,,employee4444@company.com
4445.0,Employee_4445,150.0,,,Marketing,,,employee4445@company.com
4446.0,Employee_4446,30.0,-5000.0,DataWorks,,Mumbai,2019-01-10,employee4446@company.com
4447.0,,45.0,-5000.0,TechNova,IT,,2020-05-15,employee4447@company.com
4448.0,Employee_4448,45.0,60000.0,InnoSoft,Marketing,Hyderabad,2021-07-20,employee4448@company.com
4449.0,Employee_4449,150.0,100000.0,,HR,Bangalore,2022-03-12,employee4449@company.com
4450.0,Employee_4450,35.0,100000.0,NextGen,Finance,Bangalore,2020-05-15,employee4450@company.com
4451.0,Employee_4451,150.0,100000.0,InnoSoft,Marketing,Delhi,,employee4451@company.com
4452.0,Employee_4452,,100000.0,TechNova,Marketing,Mumbai,2021-07-20,employee4452@company.com
4453.0,Employee_4453,-1.0,-5000.0,,HR,Pune,invalid_date,employee4453@company.com
4454.0,Employee_4454,25.0,,CloudNine,,Bangalore,,invalid_email
4455.0,Employee_4455,-1.0,,TechNova,Finance,Mumbai,,employee4455@company.com
4456.0,Employee_4456,-1.0,80000.0,DataWorks,IT,Chennai,invalid_date,employee4456@company.com
4457.0,Employee_4457,,45000.0,,Finance,,2022-03-12,employee4457@company.com
4458.0,Employee_4458,25.0,45000.0,NextGen,IT,Hyderabad,invalid_date,employee4458@company.com
4459.0,Employee_4459,150.0,60000.0,,Finance,Chennai,,employee4459@company.com
4460.0,Employee_4460,45.0,30000.0,InnoSoft,,Delhi,,invalid_email
4461.0,Employee_4461,40.0,30000.0,NextGen,Marketing,Delhi,,employee4461@company.com
4462.0,Employee_4462,25.0,30000.0,NextGen,Marketing,,2021-07-20,employee4462@company.com
4463.0,Employee_4463,,45000.0,CloudNine,,Hyderabad,,employee4463@company.com
4464.0,Employee_4464,22.0,60000.0,TechNova,Marketing,Delhi,2022-03-12,employee4464@company.com
4465.0,Employee_4465,40.0,45000.0,CloudNine,,,,employee4465@company.com
4466.0,Employee_4466,22.0,,InnoSoft,,Bangalore,2020-05-15,employee4466@company.com
4467.0,Employee_4467,25.0,80000.0,TechNova,,Delhi,2021-07-20,employee4467@company.com
4468.0,Employee_4468,45.0,45000.0,,IT,Pune,2020-05-15,employee4468@company.com
4469.0,Employee_4469,35.0,-5000.0,,Marketing,Delhi,2019-01-10,invalid_email
4470.0,Employee_4470,35.0,30000.0,TechNova,Sales,,2020-05-15,employee4470@company.com
4471.0,Employee_4471,45.0,-5000.0,NextGen,Finance,Mumbai,2019-01-10,employee4471@company.com
4472.0,Employee_4472,22.0,45000.0,,Marketing,Chennai,invalid_date,employee4472@company.com
4473.0,Employee_4473,22.0,45000.0,TechNova,Sales,Bangalore,2021-07-20,invalid_email
4474.0,Employee_4474,-1.0,30000.0,InnoSoft,Sales,Chennai,2022-03-12,invalid_email
4475.0,Employee_4475,-1.0,,,,Delhi,2020-05-15,employee4475@company.com
4476.0,Employee_4476,-1.0,-5000.0,,IT,Delhi,,employee4476@company.com
4477.0,Employee_4477,40.0,,CloudNine,Finance,Delhi,,employee4477@company.com
4478.0,Employee_4478,,60000.0,TechNova,,Mumbai,,invalid_email
4479.0,,22.0,,DataWorks,IT,Delhi,2019-01-10,employee4479@company.com
4480.0,Employee_4480,-1.0,100000.0,DataWorks,HR,Mumbai,,employee4480@company.com
4481.0,Employee_4481,30.0,,InnoSoft,Sales,Hyderabad,2022-03-12,employee4481@company.com
4482.0,Employee_4482,25.0,80000.0,CloudNine,,Pune,,employee4482@company.com
4483.0,Employee_4483,150.0,100000.0,NextGen,Marketing,,2022-03-12,employee4483@company.com
4484.0,Employee_4484,25.0,45000.0,NextGen,Marketing,,,invalid_email
4485.0,Employee_4485,25.0,100000.0,NextGen,HR,,,employee4485@company.com
4486.0,Employee_4486,-1.0,45000.0,TechNova,Finance,Hyderabad,2019-01-10,employee4486@company.com
4487.0,Employee_4487,,100000.0,,,Pune,,employee4487@company.com
4488.0,Employee_4488,40.0,30000.0,NextGen,Sales,Mumbai,2022-03-12,employee4488@company.com
4489.0,Employee_4489,40.0,,,IT,Delhi,,employee4489@company.com
4490.0,Employee_4490,45.0,100000.0,DataWorks,Sales,Delhi,invalid_date,employee4490@company.com
4491.0,Employee_4491,35.0,,CloudNine,,Bangalore,2019-01-10,employee4491@company.com
4492.0,Employee_4492,35.0,-5000.0,InnoSoft,Sales,Bangalore,2022-03-12,invalid_email
4493.0,Employee_4493,,45000.0,NextGen,Finance,,2022-03-12,invalid_email
4494.0,Employee_4494,25.0,-5000.0,DataWorks,HR,,invalid_date,employee4494@company.com
4495.0,Employee_4495,45.0,60000.0,,,Hyderabad,,employee4495@company.com
4496.0,Employee_4496,40.0,-5000.0,,IT,,,employee4496@company.com
4497.0,Employee_4497,,80000.0,CloudNine,,Bangalore,,employee4497@company.com
4498.0,Employee_4498,25.0,-5000.0,TechNova,,Mumbai,2022-03-12,employee4498@company.com
4499.0,,40.0,30000.0,,,Chennai,2022-03-12,employee4499@company.com
4500.0,Employee_4500,30.0,60000.0,CloudNine,IT,,2021-07-20,employee4500@company.com
4501.0,,40.0,30000.0,TechNova,,Chennai,invalid_date,employee4501@company.com
4502.0,Employee_4502,40.0,60000.0,InnoSoft,Marketing,Bangalore,,employee4502@company.com
4503.0,Employee_4503,22.0,,DataWorks,Sales,,2022-03-12,invalid_email
4504.0,Employee_4504,150.0,80000.0,CloudNine,,Mumbai,2020-05-15,employee4504@company.com
4505.0,Employee_4505,40.0,,DataWorks,HR,Mumbai,2022-03-12,employee4505@company.com
4506.0,Employee_4506,,-5000.0,NextGen,Sales,,,employee4506@company.com
4507.0,Employee_4507,22.0,-5000.0,InnoSoft,,Mumbai,2021-07-20,employee4507@company.com
4508.0,Employee_4508,-1.0,80000.0,NextGen,Sales,Bangalore,2021-07-20,employee4508@company.com
4509.0,Employee_4509,22.0,60000.0,,Sales,Pune,2019-01-10,employee4509@company.com
4510.0,Employee_4510,150.0,80000.0,,Finance,Delhi,2020-05-15,employee4510@company.com
4511.0,Employee_4511,,-5000.0,DataWorks,IT,Pune,2020-05-15,employee4511@company.com
4512.0,Employee_4512,-1.0,30000.0,TechNova,HR,Chennai,2020-05-15,employee4512@company.com
4513.0,Employee_4513,30.0,60000.0,CloudNine,,,2021-07-20,invalid_email
4514.0,Employee_4514,45.0,45000.0,CloudNine,HR,Hyderabad,2019-01-10,employee4514@company.com
4515.0,Employee_4515,25.0,-5000.0,DataWorks,Finance,Pune,,invalid_email
4516.0,Employee_4516,22.0,,InnoSoft,IT,,2019-01-10,employee4516@company.com
4517.0,Employee_4517,35.0,30000.0,,IT,Hyderabad,,employee4517@company.com
4518.0,Employee_4518,40.0,45000.0,,,,,employee4518@company.com
4519.0,Employee_4519,45.0,-5000.0,InnoSoft,Sales,Chennai,,employee4519@company.com
4520.0,Employee_4520,,30000.0,,Finance,Chennai,2021-07-20,employee4520@company.com
4521.0,Employee_4521,150.0,60000.0,,,Hyderabad,2021-07-20,employee4521@company.com
4522.0,Employee_4522,45.0,100000.0,InnoSoft,Marketing,Bangalore,,employee4522@company.com
4523.0,Employee_4523,40.0,-5000.0,NextGen,Sales,Chennai,2019-01-10,employee4523@company.com
4524.0,Employee_4524,150.0,60000.0,NextGen,HR,Hyderabad,invalid_date,invalid_email
4525.0,Employee_4525,45.0,,InnoSoft,Sales,Mumbai,2021-07-20,invalid_email
4526.0,Employee_4526,-1.0,,,Sales,Pune,invalid_date,employee4526@company.com
4527.0,Employee_4527,35.0,60000.0,DataWorks,,Chennai,2020-05-15,employee4527@company.com
4528.0,Employee_4528,-1.0,80000.0,CloudNine,Finance,Chennai,,employee4528@company.com
4529.0,Employee_4529,35.0,30000.0,DataWorks,Marketing,Chennai,,invalid_email
4530.0,Employee_4530,150.0,-5000.0,NextGen,HR,,2021-07-20,employee4530@company.com
4531.0,Employee_4531,-1.0,60000.0,,Finance,Delhi,2022-03-12,employee4531@company.com
4532.0,Employee_4532,150.0,60000.0,,,Chennai,,employee4532@company.com
4533.0,Employee_4533,25.0,30000.0,,Finance,Mumbai,2022-03-12,employee4533@company.com
4534.0,Employee_4534,45.0,,InnoSoft,Sales,,2019-01-10,invalid_email
4535.0,Employee_4535,35.0,45000.0,,,Chennai,2022-03-12,invalid_email
4536.0,Employee_4536,30.0,60000.0,,,Pune,,employee4536@company.com
4537.0,Employee_4537,22.0,45000.0,InnoSoft,Finance,Mumbai,,employee4537@company.com
4538.0,Employee_4538,40.0,45000.0,,,Chennai,2021-07-20,employee4538@company.com
4539.0,Employee_4539,30.0,,InnoSoft,Marketing,Pune,,employee4539@company.com
4540.0,Employee_4540,,,DataWorks,Finance,Chennai,invalid_date,employee4540@company.com
4541.0,Employee_4541,45.0,-5000.0,CloudNine,,Pune,2020-05-15,employee4541@company.com
4542.0,Employee_4542,40.0,,,,Bangalore,2022-03-12,employee4542@company.com
4543.0,Employee_4543,30.0,,DataWorks,IT,Bangalore,2020-05-15,employee4543@company.com
4544.0,Employee_4544,30.0,80000.0,CloudNine,IT,,2022-03-12,employee4544@company.com
4545.0,,40.0,30000.0,DataWorks,,,2021-07-20,employee4545@company.com
4546.0,Employee_4546,,45000.0,NextGen,IT,Pune,2019-01-10,employee4546@company.com
4547.0,Employee_4547,30.0,100000.0,,Sales,Bangalore,2019-01-10,employee4547@company.com
4548.0,Employee_4548,45.0,100000.0,DataWorks,HR,Bangalore,2022-03-12,employee4548@company.com
4549.0,Employee_4549,40.0,45000.0,InnoSoft,Sales,Delhi,2021-07-20,employee4549@company.com
4550.0,Employee_4550,-1.0,45000.0,,,Bangalore,,employee4550@company.com
4551.0,Employee_4551,30.0,30000.0,,Finance,Pune,2019-01-10,invalid_email
4552.0,Employee_4552,30.0,30000.0,DataWorks,HR,Chennai,,employee4552@company.com
4553.0,Employee_4553,,-5000.0,,Finance,Delhi,,employee4553@company.com
4554.0,Employee_4554,35.0,30000.0,TechNova,Finance,Bangalore,2019-01-10,employee4554@company.com
4555.0,Employee_4555,-1.0,45000.0,TechNova,,Hyderabad,2019-01-10,employee4555@company.com
4556.0,Employee_4556,-1.0,-5000.0,,HR,Pune,2020-05-15,employee4556@company.com
4557.0,Employee_4557,40.0,30000.0,,Finance,Hyderabad,2019-01-10,employee4557@company.com
4558.0,Employee_4558,-1.0,,DataWorks,Sales,Mumbai,invalid_date,employee4558@company.com
4559.0,,22.0,80000.0,InnoSoft,HR,Mumbai,invalid_date,employee4559@company.com
4560.0,Employee_4560,25.0,100000.0,NextGen,,Chennai,2021-07-20,employee4560@company.com
4561.0,Employee_4561,45.0,100000.0,CloudNine,,Mumbai,2020-05-15,employee4561@company.com
4562.0,Employee_4562,150.0,,CloudNine,Finance,Pune,2022-03-12,employee4562@company.com
4563.0,,30.0,45000.0,TechNova,,Mumbai,,employee4563@company.com
,Employee_4564,25.0,80000.0,DataWorks,IT,Bangalore,,employee4564@company.com
4565.0,Employee_4565,22.0,30000.0,CloudNine,Sales,,2022-03-12,employee4565@company.com
4566.0,Employee_4566,45.0,60000.0,,Sales,Hyderabad,2019-01-10,employee4566@company.com
4567.0,Employee_4567,45.0,30000.0,DataWorks,Sales,,2020-05-15,employee4567@company.com
4568.0,Employee_4568,,45000.0,CloudNine,HR,,2021-07-20,employee4568@company.com
4569.0,Employee_4569,30.0,30000.0,DataWorks,,Delhi,,employee4569@company.com
4570.0,Employee_4570,22.0,,,Finance,,2020-05-15,employee4570@company.com
4571.0,Employee_4571,35.0,60000.0,NextGen,,Delhi,,employee4571@company.com
4572.0,Employee_4572,,80000.0,DataWorks,IT,,invalid_date,employee4572@company.com
4573.0,Employee_4573,,100000.0,NextGen,,Hyderabad,invalid_date,employee4573@company.com
4574.0,Employee_4574,25.0,30000.0,CloudNine,,,2022-03-12,employee4574@company.com
4575.0,Employee_4575,25.0,100000.0,CloudNine,Sales,Delhi,,employee4575@company.com
4576.0,Employee_4576,35.0,80000.0,CloudNine,IT,Pune,2020-05-15,employee4576@company.com
4577.0,Employee_4577,,,DataWorks,Finance,Bangalore,2021-07-20,employee4577@company.com
4578.0,Employee_4578,22.0,60000.0,CloudNine,IT,Chennai,2019-01-10,employee4578@company.com
4579.0,Employee_4579,25.0,-5000.0,NextGen,,,2021-07-20,employee4579@company.com
4580.0,Employee_4580,30.0,-5000.0,TechNova,,Delhi,,employee4580@company.com
4581.0,Employee_4581,35.0,60000.0,,Marketing,Pune,2020-05-15,employee4581@company.com
4582.0,Employee_4582,25.0,45000.0,,HR,Mumbai,2019-01-10,employee4582@company.com
4583.0,Employee_4583,45.0,-5000.0,NextGen,IT,Hyderabad,2020-05-15,employee4583@company.com
4584.0,Employee_4584,,80000.0,TechNova,IT,Mumbai,,employee4584@company.com
4585.0,Employee_4585,,,NextGen,IT,Delhi,2019-01-10,employee4585@company.com
4586.0,Employee_4586,35.0,-5000.0,,Marketing,Hyderabad,,employee4586@company.com
4587.0,Employee_4587,150.0,60000.0,NextGen,,,,employee4587@company.com
4588.0,Employee_4588,-1.0,-5000.0,TechNova,Marketing,Mumbai,2019-01-10,employee4588@company.com
4589.0,Employee_4589,40.0,-5000.0,InnoSoft,HR,,2019-01-10,employee4589@company.com
4590.0,Employee_4590,25.0,,,,,2021-07-20,employee4590@company.com
4591.0,Employee_4591,-1.0,30000.0,,,,2020-05-15,employee4591@company.com
4592.0,Employee_4592,25.0,60000.0,CloudNine,,,,employee4592@company.com
,Employee_4593,45.0,-5000.0,NextGen,Marketing,,2019-01-10,employee4593@company.com
4594.0,Employee_4594,-1.0,60000.0,TechNova,Finance,Bangalore,2022-03-12,employee4594@company.com
4595.0,Employee_4595,40.0,30000.0,,,,2020-05-15,employee4595@company.com
4596.0,Employee_4596,30.0,30000.0,,HR,Bangalore,2020-05-15,employee4596@company.com
4597.0,Employee_4597,150.0,-5000.0,,HR,Pune,2021-07-20,employee4597@company.com
4598.0,Employee_4598,25.0,45000.0,,HR,Mumbai,2021-07-20,employee4598@company.com
4599.0,Employee_4599,45.0,80000.0,CloudNine,,,2019-01-10,employee4599@company.com
